edge_id,transaction_id_a,transaction_id_b,shared_attribute_type,edge_weight,is_true_ring_pair
796,91444,16675227,device,2.0,False
797,91729,2785513,card_addr,1.0,False
798,91840,16343204,card_addr,1.0,False
799,92458,100212,device,2.0,False
800,92458,333517,device,2.0,False
801,92458,414231,device,2.0,False
802,92458,637939,device,2.0,False
803,92458,812872,device,2.0,False
804,92458,1005246,device,2.0,False
805,92458,1812084,device,2.0,False
806,92458,2422677,device,2.0,False
807,92458,2724343,device,2.0,False
808,92458,2804888,device,2.0,False
809,92458,2873202,device,2.0,False
810,92458,3375376,device,2.0,False
811,92458,3559151,device,2.0,False
812,92458,3910383,device,2.0,False
813,92458,4252339,device,2.0,False
814,92458,4302655,device,2.0,False
815,92458,5246177,device,2.0,False
816,92458,5260090,device,2.0,False
817,92458,5754896,device,2.0,False
818,92458,6079746,device,2.0,False
819,92458,7130205,device,2.0,False
820,92458,7162617,device,2.0,False
821,92458,7837243,device,2.0,False
822,92458,8268853,device,2.0,False
823,92458,8686146,device,2.0,False
824,92458,9076605,device,2.0,False
825,92458,10250195,device,2.0,False
826,92458,10306221,device,2.0,False
827,92458,10460132,device,2.0,False
828,92458,10556391,device,2.0,False
829,92458,10955588,device,2.0,False
830,92458,11173791,device,2.0,False
831,92458,11728984,device,2.0,False
832,92458,12334634,device,2.0,False
833,92458,12556275,device,2.0,False
834,92458,12617811,device,2.0,False
835,92458,13092580,device,2.0,False
836,92458,15058600,device,2.0,False
837,92458,15061170,device,2.0,False
838,92458,15599166,device,2.0,False
839,92458,16491630,device,2.0,False
840,93987,12636345,card_addr,1.0,False
841,94068,11174624,card_addr,1.0,False
842,95006,15468347,card_addr,1.0,False
843,96048,7925101,card_addr,1.0,False
844,96604,10813222,card_addr,1.0,False
845,96823,1019870,device,2.0,False
846,96823,2971311,device,2.0,False
847,96823,3632532,device,2.0,False
848,96823,3900673,device,2.0,False
849,96823,4438867,device,2.0,False
850,96823,5907664,device,2.0,False
851,96823,7647099,device,2.0,False
852,96823,10717321,device,2.0,False
853,96823,11224470,device,2.0,False
854,96823,11550079,device,2.0,False
855,96823,14183902,device,2.0,False
856,97445,5775448,card_addr,1.0,False
857,97781,328580,device,2.0,False
858,97781,361848,device,2.0,False
859,97781,478888,device,2.0,False
860,97781,559563,device,2.0,False
861,97781,727496,device,2.0,False
862,97781,733083,device,2.0,False
863,97781,987870,device,2.0,False
864,97781,997687,device,2.0,False
865,97781,1022559,device,2.0,False
866,97781,1582009,device,2.0,False
867,97781,3761665,device,2.0,False
868,97781,4305621,device,2.0,False
869,97781,4691143,device,2.0,False
870,97781,4763139,device,2.0,False
871,97781,4946946,device,2.0,False
872,97781,5655472,device,2.0,False
873,97781,5748028,device,2.0,False
874,97781,8078524,device,2.0,False
875,97781,8727700,device,2.0,False
876,97781,9801792,device,2.0,False
877,97781,10087498,device,2.0,False
878,97781,10796697,device,2.0,False
879,97781,11826868,device,2.0,False
880,97781,12894967,device,2.0,False
881,97781,13104489,device,2.0,False
882,97781,13137755,device,2.0,False
883,97781,13234808,device,2.0,False
884,97781,13463380,device,2.0,False
885,97781,13690103,device,2.0,False
886,97781,13717351,device,2.0,False
887,97781,14134602,device,2.0,False
888,97781,14790775,device,2.0,False
889,97781,15088821,device,2.0,False
890,97781,15944939,device,2.0,False
891,98541,373635,device,2.0,False
892,98541,955874,device,2.0,False
893,98541,1871631,device,2.0,False
894,98541,2238175,device,2.0,False
895,98541,2406280,device,2.0,False
896,98541,3627048,device,2.0,False
897,98541,4039839,device,2.0,False
898,98541,4544517,device,2.0,False
899,98541,4908759,device,2.0,False
900,98541,5496003,device,2.0,False
901,98541,5613281,device,2.0,False
902,98541,6286182,device,2.0,False
903,98541,6518035,device,2.0,False
904,98541,7452320,device,2.0,False
905,98541,11218508,device,2.0,False
906,98541,11244753,device,2.0,False
907,98541,11369918,device,2.0,False
908,98541,11721769,device,2.0,False
909,98541,11733473,device,2.0,False
910,98541,12835149,device,2.0,False
911,98541,13616558,device,2.0,False
912,98541,14732610,device,2.0,False
913,98541,14806387,device,2.0,False
914,98541,15167153,device,2.0,False
915,98888,536171,card_addr,1.0,False
916,99758,1401434,device,2.0,False
917,99758,3597010,device,2.0,False
918,99758,4927599,device,2.0,False
919,99758,5600909,device,2.0,False
920,99758,6041437,device,2.0,False
921,99758,6944410,device,2.0,False
922,99758,7066989,device,2.0,False
923,99758,7086388,device,2.0,False
924,99758,7951187,device,2.0,False
925,99758,8151815,device,2.0,False
926,99758,8319915,device,2.0,False
927,99758,9379598,device,2.0,False
928,99758,9742869,device,2.0,False
929,99758,9755721,device,2.0,False
930,99758,10623807,device,2.0,False
931,99758,11117097,device,2.0,False
932,99758,11639208,device,2.0,False
933,99758,11650846,device,2.0,False
934,99758,12933022,device,2.0,False
935,99758,13772907,device,2.0,False
936,99758,14306221,device,2.0,False
937,99758,15306820,device,2.0,False
938,99758,15349213,device,2.0,False
939,99758,16365200,device,2.0,False
940,99758,16607807,device,2.0,False
941,99758,16614152,device,2.0,False
942,99758,16762057,device,2.0,False
943,99820,13598764,card_addr,1.0,False
944,99861,11369080,card_addr,1.0,False
945,100212,333517,device,2.0,False
946,100212,414231,device,2.0,False
947,100212,637939,device,2.0,False
948,100212,812872,device,2.0,False
949,100212,1005246,device,2.0,False
950,100212,1812084,device,2.0,False
951,100212,2422677,device,2.0,False
952,100212,2724343,device,2.0,False
953,100212,2804888,device,2.0,False
954,100212,2873202,device,2.0,False
955,100212,3375376,device,2.0,False
956,100212,3559151,device,2.0,False
957,100212,3910383,device,2.0,False
958,100212,4252339,device,2.0,False
959,100212,4302655,device,2.0,False
960,100212,5246177,device,2.0,False
961,100212,5260090,device,2.0,False
962,100212,5754896,device,2.0,False
963,100212,6079746,device,2.0,False
964,100212,7130205,device,2.0,False
965,100212,7162617,device,2.0,False
966,100212,7837243,device,2.0,False
967,100212,8268853,device,2.0,False
968,100212,8686146,device,2.0,False
969,100212,9076605,device,2.0,False
970,100212,10250195,device,2.0,False
971,100212,10306221,device,2.0,False
972,100212,10460132,device,2.0,False
973,100212,10556391,device,2.0,False
974,100212,10955588,device,2.0,False
975,100212,11173791,device,2.0,False
976,100212,11728984,device,2.0,False
977,100212,12334634,device,2.0,False
978,100212,12556275,device,2.0,False
979,100212,12617811,device,2.0,False
980,100212,13092580,device,2.0,False
981,100212,15058600,device,2.0,False
982,100212,15061170,device,2.0,False
983,100212,15599166,device,2.0,False
984,100212,16491630,device,2.0,False
985,100584,2164251,device,2.0,False
986,100584,4321020,device,2.0,False
987,100584,6449834,device,2.0,False
988,100584,10562855,device,2.0,False
989,100584,11932996,device,2.0,False
990,101198,6136199,card_addr,1.0,False
991,101672,12987436,card_addr,1.0,False
992,104490,2128151,device,2.0,False
993,104490,2160334,device,2.0,False
994,104490,2967234,device,2.0,False
995,104490,6627039,device,2.0,False
996,104490,12966389,device,2.0,False
997,104490,13963728,device,2.0,False
998,104490,16322334,device,2.0,False
999,104490,16564742,device,2.0,False
1000,104655,5917271,device,2.0,False
1001,104655,6573771,device,2.0,False
1002,104655,8114959,device,2.0,False
1003,104655,9757934,device,2.0,False
1004,104655,15903805,device,2.0,False
1005,105960,2861527,card_addr,1.0,False
1006,105974,300819,device,2.0,False
1007,105974,608899,device,2.0,False
1008,105974,910511,device,2.0,False
1009,105974,1572719,device,2.0,False
1010,105974,2083812,device,2.0,False
1011,105974,2931180,device,2.0,False
1012,105974,4625689,device,2.0,False
1013,105974,4732702,device,2.0,False
1014,105974,5109303,device,2.0,False
1015,105974,6276940,device,2.0,False
1016,105974,6423088,device,2.0,False
1017,105974,6531008,device,2.0,False
1018,105974,6975636,device,2.0,False
1019,105974,7670977,device,2.0,False
1020,105974,7991061,device,2.0,False
1021,105974,8043830,device,2.0,False
1022,105974,8718451,device,2.0,False
1023,105974,8736437,device,2.0,False
1024,105974,8742488,device,2.0,False
1025,105974,8883013,device,2.0,False
1026,105974,9210834,device,2.0,False
1027,105974,9674926,device,2.0,False
1028,105974,9699935,device,2.0,False
1029,105974,9748057,device,2.0,False
1030,105974,11653201,device,2.0,False
1031,105974,12639655,device,2.0,False
1032,105974,12656477,device,2.0,False
1033,105974,12947063,device,2.0,False
1034,105974,13122586,device,2.0,False
1035,105974,13238177,device,2.0,False
1036,105974,14782489,device,2.0,False
1037,105974,14876634,device,2.0,False
1038,105974,15471826,device,2.0,False
1039,107343,8601308,card_addr,1.0,False
1040,108433,510816,device,2.0,False
1041,108433,1301387,device,2.0,False
1042,108433,1365546,device,2.0,False
1043,108433,2262254,device,2.0,False
1044,108433,2686066,device,2.0,False
1045,108433,2873623,device,2.0,False
1046,108433,4171636,device,2.0,False
1047,108433,7394409,device,2.0,False
1048,108433,7528958,device,2.0,False
1049,108433,8435942,device,2.0,False
1050,108433,9593157,device,2.0,False
1051,108433,10004798,device,2.0,False
1052,108433,10174969,device,2.0,False
1053,108433,10568407,device,2.0,False
1054,108433,11056667,device,2.0,False
1055,108433,11316876,device,2.0,False
1056,108433,11524097,device,2.0,False
1057,108433,11928867,device,2.0,False
1058,108433,12528616,device,2.0,False
1059,108433,12903448,device,2.0,False
1060,108433,14119249,device,2.0,False
1061,108433,14320488,device,2.0,False
1062,108433,15604480,device,2.0,False
1063,108433,16250260,device,2.0,False
1064,108433,16334270,device,2.0,False
1065,108433,16702286,device,2.0,False
1066,108471,903757,card_addr,1.0,False
1067,108501,6132703,card_addr,1.0,False
1068,109253,15733665,card_addr,1.0,False
1069,109315,6963524,card_addr,1.0,False
1070,110111,16737459,card_addr,1.0,False
1071,110681,13000129,card_addr,1.0,False
1072,111676,8282455,device,2.0,False
1073,111676,9192767,device,2.0,False
1074,111676,9282348,device,2.0,False
1075,111676,11336725,device,2.0,False
1076,111676,12679770,device,2.0,False
1077,111676,15199887,device,2.0,False
1078,112366,647127,card_addr,1.0,False
1079,112727,402539,device,2.0,False
1080,112727,860945,device,2.0,False
1081,112727,908675,device,2.0,False
1082,112727,1109702,device,2.0,False
1083,112727,1164698,device,2.0,False
1084,112727,1561238,device,2.0,False
1085,112727,1885881,device,2.0,False
1086,112727,1938775,device,2.0,False
1087,112727,1956688,device,2.0,False
1088,112727,2213339,device,2.0,False
1089,112727,2926277,device,2.0,False
1090,112727,3202732,device,2.0,False
1091,112727,3452241,device,2.0,False
1092,112727,3827879,device,2.0,False
1093,112727,4554163,device,2.0,False
1094,112727,5707437,device,2.0,False
1095,112727,5795637,device,2.0,False
1096,112727,5923606,device,2.0,False
1097,112727,5981066,device,2.0,False
1098,112727,6828523,device,2.0,False
1099,112727,7192306,device,2.0,False
1100,112727,7207801,device,2.0,False
1101,112727,7438966,device,2.0,False
1102,112727,7918605,device,2.0,False
1103,112727,8302812,device,2.0,False
1104,112727,9228243,device,2.0,False
1105,112727,9629521,device,2.0,False
1106,112727,9672060,device,2.0,False
1107,112727,10948203,device,2.0,False
1108,112727,11224992,device,2.0,False
1109,112727,11341895,device,2.0,False
1110,112727,11492370,device,2.0,False
1111,112727,12347721,device,2.0,False
1112,112727,13031449,device,2.0,False
1113,112727,13648598,device,2.0,False
1114,112727,14309941,device,2.0,False
1115,112727,15254885,device,2.0,False
1116,112727,15336970,device,2.0,False
1117,112727,15847737,device,2.0,False
1118,112727,15899727,device,2.0,False
1119,112727,15977047,device,2.0,False
1120,112727,16441942,device,2.0,False
1121,112727,16556682,device,2.0,False
1122,113198,9951910,card_addr,1.0,False
1123,113554,13836050,card_addr,1.0,False
1124,113575,8274014,card_addr,1.0,False
1125,114109,139428,device,2.0,False
1126,114109,182706,device,2.0,False
1127,114109,441849,device,2.0,False
1128,114109,579877,device,2.0,False
1129,114109,596230,device,2.0,False
1130,114109,696407,device,2.0,False
1131,114109,866222,device,2.0,False
1132,114109,1467338,device,2.0,False
1133,114109,1494931,device,2.0,False
1134,114109,1813110,device,2.0,False
1135,114109,1842317,device,2.0,False
1136,114109,2109538,device,2.0,False
1137,114109,3394520,device,2.0,False
1138,114109,3729440,device,2.0,False
1139,114109,3780212,device,2.0,False
1140,114109,3946675,device,2.0,False
1141,114109,4202153,device,2.0,False
1142,114109,4678506,device,2.0,False
1143,114109,4705076,device,2.0,False
1144,114109,4914506,device,2.0,False
1145,114109,4970823,device,2.0,False
1146,114109,4971801,device,2.0,False
1147,114109,5266097,device,2.0,False
1148,114109,6673421,device,2.0,False
1149,114109,7331413,device,2.0,False
1150,114109,8161051,device,2.0,False
1151,114109,8334417,device,2.0,False
1152,114109,8819677,device,2.0,False
1153,114109,9459790,device,2.0,False
1154,114109,10278434,device,2.0,False
1155,114109,10353192,device,2.0,False
1156,114109,11834690,device,2.0,False
1157,114109,12003135,device,2.0,False
1158,114109,12025778,device,2.0,False
1159,114109,13154307,device,2.0,False
1160,114109,13396097,device,2.0,False
1161,114109,13948019,device,2.0,False
1162,114109,14352615,device,2.0,False
1163,114109,15455852,device,2.0,False
1164,114109,15968894,device,2.0,False
1165,114109,16308431,device,2.0,False
1166,114109,16338047,device,2.0,False
1167,114596,7082215,card_addr,1.0,False
1168,114805,12385149,card_addr,1.0,False
1169,115000,14272331,card_addr,1.0,False
1170,115073,5160863,card_addr,1.0,False
1171,115715,14972849,card_addr,1.0,False
1172,117271,11521971,card_addr,1.0,False
1173,119266,14682209,card_addr,1.0,False
1174,120035,15229603,card_addr,1.0,False
1175,120078,269370,device,2.0,False
1176,120078,614793,device,2.0,False
1177,120078,1373199,device,2.0,False
1178,120078,1977171,device,2.0,False
1179,120078,2314008,device,2.0,False
1180,120078,3267379,device,2.0,False
1181,120078,3463496,device,2.0,False
1182,120078,5391064,device,2.0,False
1183,120078,6045280,device,2.0,False
1184,120078,6851403,device,2.0,False
1185,120078,7111765,device,2.0,False
1186,120078,7664946,device,2.0,False
1187,120078,8264933,device,2.0,False
1188,120078,8385835,device,2.0,False
1189,120078,8957385,device,2.0,False
1190,120078,9809809,device,2.0,False
1191,120078,10414295,device,2.0,False
1192,120078,10569092,device,2.0,False
1193,120078,11199817,device,2.0,False
1194,120078,11842499,device,2.0,False
1195,120078,12217493,device,2.0,False
1196,120078,12915316,device,2.0,False
1197,120078,13129013,device,2.0,False
1198,120078,13764688,device,2.0,False
1199,120078,14061595,device,2.0,False
1200,120078,14416820,device,2.0,False
1201,120078,14514750,device,2.0,False
1202,120078,15031978,device,2.0,False
1203,120078,16189045,device,2.0,False
1204,120078,16313703,device,2.0,False
1205,120078,16546555,device,2.0,False
1206,120078,16728213,device,2.0,False
1207,120393,153859,device,2.0,False
1208,120393,2451195,device,2.0,False
1209,120393,2819004,device,2.0,False
1210,120393,3271084,device,2.0,False
1211,120393,4011572,device,2.0,False
1212,120393,4469064,device,2.0,False
1213,120393,8359424,device,2.0,False
1214,120393,8674103,device,2.0,False
1215,120393,9117932,device,2.0,False
1216,120393,10171415,device,2.0,False
1217,120393,10619813,device,2.0,False
1218,120393,10985241,device,2.0,False
1219,120393,11576243,device,2.0,False
1220,120393,12487172,device,2.0,False
1221,120393,13820551,device,2.0,False
1222,120393,15211784,device,2.0,False
1223,120878,11785649,card_addr,1.0,False
1224,121361,5752875,card_addr,1.0,False
1225,123127,936427,device,2.0,False
1226,123127,1407486,device,2.0,False
1227,123127,1563936,device,2.0,False
1228,123127,2484423,device,2.0,False
1229,123127,4107549,device,2.0,False
1230,123127,4748844,device,2.0,False
1231,123127,4754337,device,2.0,False
1232,123127,5226777,device,2.0,False
1233,123127,6684134,device,2.0,False
1234,123127,6779798,device,2.0,False
1235,123127,8182341,device,2.0,False
1236,123127,8290018,device,2.0,False
1237,123127,9422459,device,2.0,False
1238,123127,9989798,device,2.0,False
1239,123127,10423615,device,2.0,False
1240,123127,11592255,device,2.0,False
1241,123127,13123366,device,2.0,False
1242,123127,13129716,device,2.0,False
1243,123127,13549587,device,2.0,False
1244,123127,14176960,device,2.0,False
1245,123127,14321520,device,2.0,False
1246,123127,15300455,device,2.0,False
1247,123127,15720390,device,2.0,False
